[2025-09-02 14:30:49.599] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardHostValve[StandardEngine[Tomcat].StandardHost[localhost]]] to [STARTED]
[2025-09-02 14:30:49.600] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat].StandardHost[localhost]]] to [STARTING]
[2025-09-02 14:30:49.600] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat].StandardHost[localhost]]] to [STARTED]
[2025-09-02 14:30:49.601] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngine[Tomcat].StandardHost[localhost]] to [STARTING]
[2025-09-02 14:30:49.602] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngine[Tomcat].StandardHost[localhost]] to [STARTED]
[2025-09-02 14:30:49.602] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat]]] to [INITIALIZING]
[2025-09-02 14:30:49.603] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat]]] to [INITIALIZED]
[2025-09-02 14:30:49.603] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat]]] to [STARTING_PREP]
[2025-09-02 14:30:49.604] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngineValve[StandardEngine[Tomcat]]] to [INITIALIZING]
[2025-09-02 14:30:49.604] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngineValve[StandardEngine[Tomcat]]] to [INITIALIZED]
[2025-09-02 14:30:49.605] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngineValve[StandardEngine[Tomcat]]] to [STARTING_PREP]
[2025-09-02 14:30:49.605] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngineValve[StandardEngine[Tomcat]]] to [STARTING]
[2025-09-02 14:30:49.606] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngineValve[StandardEngine[Tomcat]]] to [STARTED]
[2025-09-02 14:30:49.606] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat]]] to [STARTING]
[2025-09-02 14:30:49.606] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardPipeline[StandardEngine[Tomcat]]] to [STARTED]
[2025-09-02 14:30:49.606] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngine[Tomcat]] to [STARTING]
[2025-09-02 14:30:49.611] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardEngine[Tomcat]] to [STARTED]
[2025-09-02 14:30:49.611] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [org.apache.catalina.mapper.MapperListener@45658133] to [STARTING_PREP]
[2025-09-02 14:30:49.612] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [org.apache.catalina.mapper.MapperListener@45658133] to [STARTING]
[2025-09-02 14:30:49.614] DEBUG 15132 --- [           main] o.a.c.m.Mapper                           : Registered host [localhost]
[2025-09-02 14:30:49.615] DEBUG 15132 --- [           main] o.a.c.m.MapperListener                   : Register Wrapper [h2Console] in Context [] for service [StandardService[Tomcat]]
[2025-09-02 14:30:49.616] DEBUG 15132 --- [           main] o.a.c.m.MapperListener                   : Register Wrapper [dispatcherServlet] in Context [] for service [StandardService[Tomcat]]
[2025-09-02 14:30:49.617] DEBUG 15132 --- [           main] o.a.c.m.MapperListener                   : Register Context [] for service [StandardService[Tomcat]]
[2025-09-02 14:30:49.618] DEBUG 15132 --- [           main] o.a.c.m.MapperListener                   : Register host [localhost] at domain [null] for service [StandardService[Tomcat]]
[2025-09-02 14:30:49.618] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [org.apache.catalina.mapper.MapperListener@45658133] to [STARTED]
[2025-09-02 14:30:49.619] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardService[Tomcat]] to [STARTED]
[2025-09-02 14:30:49.620] DEBUG 15132 --- [           main] o.a.c.u.LifecycleBase                    : Setting state for [StandardServer[-1]] to [STARTED]
[2025-09-02 14:30:49.631] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutor'
[2025-09-02 14:30:49.631] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$TaskExecutorConfiguration'
[2025-09-02 14:30:49.633] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'threadPoolTaskExecutorBuilder'
[2025-09-02 14:30:49.637] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$ThreadPoolTaskExecutorBuilderConfiguration'
[2025-09-02 14:30:49.806] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
[2025-09-02 14:30:49.814] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'threadPoolTaskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
[2025-09-02 14:30:49.817] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'threadPoolTaskExecutorBuilder'
[2025-09-02 14:30:49.832] DEBUG 15132 --- [           main] o.s.s.c.ThreadPoolTaskExecutor           : Initializing ExecutorService 'applicationTaskExecutor'
[2025-09-02 14:30:49.842] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'demoApplication'
[2025-09-02 14:30:49.847] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiController'
[2025-09-02 14:30:49.972] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiServiceImpl'
[2025-09-02 14:30:49.982] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'apiMapper'
[2025-09-02 14:30:49.989] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSourceScriptDatabaseInitializer'
[2025-09-02 14:30:49.994] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration'
[2025-09-02 14:30:49.998] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSource'
[2025-09-02 14:30:49.998] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari'
[2025-09-02 14:30:50.001] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
[2025-09-02 14:30:50.240] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcConnectionDetails'
[2025-09-02 14:30:50.241] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration'
[2025-09-02 14:30:50.242] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcConnectionDetails' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
[2025-09-02 14:30:50.243] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
[2025-09-02 14:30:50.244] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'jdbcConnectionDetails'
[2025-09-02 14:30:50.244] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'environment'
[2025-09-02 14:30:50.256] DEBUG 15132 --- [           main] c.z.h.HikariConfig                       : Class org.h2.Driver found in Thread context class loader jdk.internal.loader.ClassLoaders$AppClassLoader@63947c6b
[2025-09-02 14:30:50.372] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
[2025-09-02 14:30:50.380] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'dataSource'
[2025-09-02 14:30:50.380] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
[2025-09-02 14:30:50.392] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sqlSessionTemplate'
[2025-09-02 14:30:50.393] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration'
[2025-09-02 14:30:50.397] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties'
[2025-09-02 14:30:50.404] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' via constructor to bean named 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties'
[2025-09-02 14:30:50.405] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@73c60324'
[2025-09-02 14:30:50.408] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sqlSessionFactory'
[2025-09-02 14:30:50.408] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sqlSessionFactory' via factory method to bean named 'dataSource'
[2025-09-02 14:30:59.433] DEBUG 15132 --- [           main] o.m.s.SqlSessionFactoryBean              : Parsed configuration file: 'class path resource [mybatis-config.xml]'
[2025-09-02 14:30:59.438] DEBUG 15132 --- [           main] o.m.s.SqlSessionFactoryBean              : Property 'mapperLocations' was not specified.
[2025-09-02 14:30:59.450] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sqlSessionTemplate' via factory method to bean named 'sqlSessionFactory'
[2025-09-02 14:30:59.639] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'apiServiceImpl' via constructor to bean named 'apiMapper'
[2025-09-02 14:30:59.850] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'apiController' via constructor to bean named 'apiServiceImpl'
[2025-09-02 14:30:59.854] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
[2025-09-02 14:30:59.855] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
[2025-09-02 14:30:59.864] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration'
[2025-09-02 14:30:59.867] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration'
[2025-09-02 14:30:59.869] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration'
[2025-09-02 14:30:59.876] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration' via constructor to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
[2025-09-02 14:30:59.877] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleAsyncTaskExecutorBuilder'
[2025-09-02 14:30:59.880] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$AsyncConfigurerConfiguration'
[2025-09-02 14:30:59.882] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutorAsyncConfigurer'
[2025-09-02 14:30:59.883] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutorAsyncConfigurer' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@58a55449'
[2025-09-02 14:30:59.886] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$BootstrapExecutorConfiguration'
[2025-09-02 14:30:59.887] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration'
[2025-09-02 14:30:59.888] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
[2025-09-02 14:30:59.892] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
[2025-09-02 14:30:59.894] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
[2025-09-02 14:30:59.968] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
[2025-09-02 14:30:59.971] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[2025-09-02 14:30:59.990] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@73c60324'
[2025-09-02 14:30:59.991] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[2025-09-02 14:30:59.991] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conventionErrorViewResolver'
[2025-09-02 14:31:00.027] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
[2025-09-02 14:31:00.031] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
[2025-09-02 14:31:00.032] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
[2025-09-02 14:31:00.045] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
[2025-09-02 14:31:00.074] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
[2025-09-02 14:31:00.460] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[2025-09-02 14:31:00.461] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@58a55449'
[2025-09-02 14:31:00.474] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
[2025-09-02 14:31:00.474] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
[2025-09-02 14:31:00.475] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
[2025-09-02 14:31:00.477] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@58a55449'
[2025-09-02 14:31:00.497] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
[2025-09-02 14:31:00.498] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
[2025-09-02 14:31:00.518] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
[2025-09-02 14:31:00.524] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@73c60324'
[2025-09-02 14:31:00.525] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:00.526] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:00.598] DEBUG 15132 --- [           main] o.a.c.w.Cache                            : Increased cache size by [521] for item [org.apache.catalina.webresources.CachedResource@3fcbc766] at [/index.html] making total cache size [1052]
[2025-09-02 14:31:00.632] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageNotAcceptableHandlerMapping'
[2025-09-02 14:31:00.632] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@73c60324'
[2025-09-02 14:31:00.633] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:00.633] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:00.760] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localeResolver'
[2025-09-02 14:31:00.766] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'themeResolver'
[2025-09-02 14:31:00.777] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'flashMapManager'
[2025-09-02 14:31:00.793] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewNameTranslator'
[2025-09-02 14:31:00.798] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
[2025-09-02 14:31:00.802] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcContentNegotiationManager'
[2025-09-02 14:31:00.824] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
[2025-09-02 14:31:00.939] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
[2025-09-02 14:31:00.940] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:00.940] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:01.383] DEBUG 15132 --- [           main] _.s.w.s.H.Mappings                       : 
	c.e.d.a.c.ApiController:
	{GET [/v1/api/test]}: test()
[2025-09-02 14:31:01.626] DEBUG 15132 --- [           main] _.s.w.s.H.Mappings                       : 
	o.s.b.a.w.s.e.BasicErrorController:
	{ [/error]}: error(HttpServletRequest)
	{ [/error], produces [text/html]}: errorHtml(HttpServletRequest,HttpServletResponse)
[2025-09-02 14:31:01.658] DEBUG 15132 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 3 mappings in 'requestMappingHandlerMapping'
[2025-09-02 14:31:01.664] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPatternParser'
[2025-09-02 14:31:01.665] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
[2025-09-02 14:31:01.666] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
[2025-09-02 14:31:01.671] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
[2025-09-02 14:31:01.672] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:01.672] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:01.673] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
[2025-09-02 14:31:01.678] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:01.678] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:01.687] DEBUG 15132 --- [           main] _.s.w.s.H.Mappings                       : 'beanNameHandlerMapping' {}
[2025-09-02 14:31:01.690] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'routerFunctionMapping'
[2025-09-02 14:31:01.695] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
[2025-09-02 14:31:01.696] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
[2025-09-02 14:31:01.697] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'messageConverters'
[2025-09-02 14:31:01.698] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
[2025-09-02 14:31:01.866] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConverter'
[2025-09-02 14:31:01.867] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
[2025-09-02 14:31:01.868] DEBUG 15132 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'stringHttpMessageConverter' via factory method to bean named 'environment'
